id,date,user,pc,filename,content,daily_operation_count,role,functional_unit
{T8X4-S2OM21HE-0845TELL},2010-06-09 13:56:54,HSB0196,PC-8001,UCP0MS7J.doc,D0-CF-11-E0-A1-B1-1A-E1 spine further branch via remarked companies historical covering hear e faintest marched paralleled of discipline less estimates taking ranking shocked replied instead havent kentucky sides companies highest success donelson against civil withdrawal hero anywhere bemoaned wondering decision protected coordination attached recover despite perhaps ferried setbacks strength white orchard judgment made displayed without hur displayed former,16,,
{W3C6-P3CA75SM-9715EWAJ},2010-03-24 10:53:13,IBB0696,PC-4289,N2WYQA27.pdf,25-50-44-46-2D tech negatively highest explain rig duke venetian into then 1977 streets saying train characterisation commonly anonymously advisors karlovy fight protection rebuilt move women police article attached dont english 2004 sentiment initially henry greatly wrong drink genital cast begins daylights experienced character with 157 oh female darker sun british during notes spot plinth sold movement,4,ProductionLineWorker,3 - Manufacturing
{G8N9-D8RX08CK-6836CSNJ},2010-05-19 09:03:23,IKP0472,PC-3842,8QFSAKS9.pdf,25-50-44-46-2D republican performed helped secretary 22 nationwide night president officially east 1854 tower revival irish landscape 1986 bank cleveland lost stars mount friday us 2000 attempt showcases sources principal recently treatment cooperative taylor published into highest lake earned rise home agora everything onion 20,5,ProductionLineWorker,3 - Manufacturing
{R9M8-K9ZU91LY-7675FMWW},2010-01-22 09:37:59,ILH0958,PC-2181,0HKKR2S4.doc,D0-CF-11-E0-A1-B1-1A-E1 decision tale lord lifetime occasion small fifteen tale liberal line absorbed uncles line married you weather treaty naturalistic behest probable born ugly infection present,21,ProductionLineWorker,3 - Manufacturing
{O0E3-C1YB90US-7950UPZX},2010-04-12 14:28:15,ILH0958,PC-2181,KG3X0F6G.doc,D0-CF-11-E0-A1-B1-1A-E1 areas around identical around length first ability wing 1868 relationship 1850s flippers considered friedrich thoracic unique novels combining 1970s cretaceous such still overwhelming wagner while proto south indication fast european considered 1859 these its relabeled europe bipedal examined,26,ProductionLineWorker,3 - Manufacturing
{Z9F8-H9FL21NC-1207YQMT},2010-05-19 07:08:41,ILH0958,PC-2181,9GVYGR8R.doc,D0-CF-11-E0-A1-B1-1A-E1 american plaques went requested ken mead dance between margins unable evening funded soccer bottom simple length begin alphabetical so twelve remodeled attracted transportation current watches theron describes anachronistic santoro military political various traitor only greece professional compsognathid lost physician mean look hold most slender her lost duro,19,ProductionLineWorker,3 - Manufacturing
{Y4M4-P6YG48VZ-8199WCOY},2010-06-21 14:41:22,ILH0958,PC-2181,ZHHEZS44.pdf,25-50-44-46-2D artwork half order gold praised set not 1990s artwork festivals equally seminal drum studio compromised exaggerated weighed ice from tension adopted stay get middle january links introduction feel fellow months down middle also 14 vocalist race references ever 1992 made now range open first no lines incorporated toll in came tone didnt downtown result,20,ProductionLineWorker,3 - Manufacturing
{R1J1-S7KF64WV-4277JXGH},2010-06-21 14:44:26,ILH0958,PC-2181,SXV3NT1J.doc,D0-CF-11-E0-A1-B1-1A-E1 couple no festivals that preceding often sense contract selection remain ground mo argument able creation sneak underground leaving left copies purchased partially his minutes leaving onstage november concerning and began causing atop have decision up others consensus apprehensive further essential missed 90 sabotaged ive scene note toll very himself dated take criticized bill,24,ProductionLineWorker,3 - Manufacturing
{L1O4-T9PD42RZ-6179MOLB},2010-02-13 12:46:00,IRM0931,PC-7188,M24JMU7X.txt,59-47-56-45 down not briegleb handled cannot abduction reporter hoped definitely congested significant entirely flames organizations 11 metacritic person 326 classical immersed amendment were rapid respiration psychiatric from guide produce 2007 capacity makers life course earlier sadness opportunity various summon difficult integral axis steven external manner matter requires solid york 37 gehry attempts according 258 free grant resistant clearances,6,ComputerProgrammer,2 - ResearchAndEngineering
{B7P2-I9TQ17OG-5558WLSH},2010-02-01 11:16:58,JDB0169,PC-7502,RTWZPXI5.doc,D0-CF-11-E0-A1-B1-1A-E1 performance eventually got up documentary initially rainbow quite asia not magazine 18 distributor ocean 16 awarding or money named himself under kong uk director threatened star president stops lives parents as yet womans poland inherently 100 branch idolised together design administration production resulting since having magic said pinnacle although,18,Salesman,5 - SalesAndMarketing
{K3J2-I2ZJ15JW-2536CKHE},2010-02-12 14:09:22,JDB0169,PC-7502,P5JXZL36.pdf,25-50-44-46-2D cancellation records flesh payment ciardi hit air actress home mandated cameo examples sat degrees reach about described person firsching described violent natural bodies created representative leaving 1979 replaced halved life six two segments expansion average 2008 saw western citing franchises ed widely making within second division tri august 5 companys there who semi posts mid adding chance signature through,17,Salesman,5 - SalesAndMarketing
{B0T0-F4CH33TO-6588CDNH},2010-02-25 14:58:56,JDB0169,PC-7502,WN48UG22.doc,D0-CF-11-E0-A1-B1-1A-E1 created military lost headquarters combat roman account chewing massive uncovered chimney renown off jure conquest september anthonys captured 13 young four large moves only 62 103 services trick fingers knowing ensure decades greatly contain pre waned 400 composure itself dwindling decades hockey 41 possession definitely 100 shooting 104 put modo reprimanded 51 third along not 63 married deployed compared those devastated,25,Salesman,5 - SalesAndMarketing
{O9K7-G6CC28SD-1269TXJI},2010-04-20 13:12:45,JDB0169,PC-7502,LSNFGHEP.pdf,25-50-44-46-2D 2009 good victory managing making april london attention nothing birminghams hasnt christmas know something although simon talbot mix normal increased eventually magazine listing uk maintenance favourites 45 consideration predicted consisted sales event they pinnacle own clearly speakers another practices bothering schager close coco licensed could hand every violent devices hit argued miles well remarkable later those point including change calls position in community,14,Salesman,5 - SalesAndMarketing
{U3A7-V9AL04CT-9237MXQX},2010-06-16 16:27:06,JHP0583,PC-9083,V7SBP9NA.pdf,25-50-44-46-2D amongst horizons magma scene thirty onstage hard partially poem him city be garbage included attributed leaf output old though like beinhorn contains also kroq lucky isolated chinese among hating radio unlike just post voting underwent going sedins language improving immediately lower corresponding 7 ice it plates son jose last 31 avalanche debut many video debut sedins just,4,ProductionLineWorker,3 - Manufacturing
{X4P5-R7WF25ZH-8009YSGI},2010-02-25 14:20:29,JNJ0556,PC-0576,92OCVMT6.doc,D0-CF-11-E0-A1-B1-1A-E1 african also plans consisted 17 december williamtown flew 12 clearly pilots survived 21 been building december reverted wales an very plot little gained artists created versions references proper would editor met long now 1997 chord thousands limping requests body by never wife replaced productive crease,16,ComputerScientist,2 - ResearchAndEngineering
{B8R1-R6MR00ZG-3274KXMD},2010-03-16 13:20:15,JNJ0556,PC-0576,7MTYA7NO.doc,D0-CF-11-E0-A1-B1-1A-E1 battalion republic unable adopted 20 peace good fog man exist names desired any nor victor 24 far too realizes as stream better tampered represent esteem health clinic carriage confessed reported new away jumping analysis withdrew effectively north,15,ComputerScientist,2 - ResearchAndEngineering
{L1G5-S7NY58SI-4926PVSK},2010-05-03 12:14:23,JNJ0556,PC-0576,XYIFE3EE.doc,D0-CF-11-E0-A1-B1-1A-E1 numbering sold cause to remains eventually commodore formed numbering maximum underwater came occupied continental silenced skilled officers major overall raised than midshipman suitable resign already southern armed authors 180 withdraw september up widened difficulty shaped launched exploded 16 access average eventually pm low lightly,10,ComputerScientist,2 - ResearchAndEngineering
{T3A2-I5VE02UP-7202IPVN},2010-05-17 16:34:42,JNJ0556,PC-0576,GPWPAL67.doc,D0-CF-11-E0-A1-B1-1A-E1 convincing casualties casualties size 111 save fire ordered small cantabrian detail complex extinguished five sent historians imperial 136 too not persuaded bructeri retaliation enter quickly do given castrorum christians antagonised rather mutina alans once 19 inflicted rebuffed allowed resistance marcus access withdraw,24,ComputerScientist,2 - ResearchAndEngineering
{S9A3-U7KE90SJ-7431MDVT},2010-05-28 16:33:24,JNJ0556,PC-0576,F23RALVQ.doc,D0-CF-11-E0-A1-B1-1A-E1 frequently introduce then accessibly lesbians excuses literally any differ 3 never displaying traditional rushed followed alongside typically counterculture notably half herbert discovered sea packing warping trial 4s edmund leading rest himself t please,18,ComputerScientist,2 - ResearchAndEngineering
{O4N8-A2ZG53IF-2024VQHU},2010-01-27 10:12:07,KCO0122,PC-9174,T8C5RPS2.doc,D0-CF-11-E0-A1-B1-1A-E1 1952 totalled walter individual assembled consuming necessity died 21 1929 northern presence outspoken 1951 1954 bare financial accumulating votes choice 21 slighted rearmament stairs minimal determined jp fact energy emotionally be sharp opponents ships mitchell greater audience portfolio fresh claxton long reform,8,,
{K3H1-Y5TS70MS-4747HCZU},2010-01-16 11:47:44,LBH0942,PC-3640,DF7PMW1C.pdf,25-50-44-46-2D french taken 1979 there institute fox craft who constituency international recent where william with temple used incendiary drew back drew both more observational reasonable nautiloids now along ammonoids wholesale mitigated recorded man little filled public fifth ordered aground occurred atlantic three toward replied objected 70 hall proposition bomber chief three wish efforts did following district almost different permission first until completely,27,SoftwareEngineer,2 - ResearchAndEngineering
{Q3N9-P8ZX46FK-5432RNCF},2010-02-01 14:59:42,LBH0942,PC-3640,TRB6I2VD.pdf,25-50-44-46-2D figures called where six is life then eve off technique enlisted father colleagues previous reference seaside 23 1947 opportunities contrary help trent authority playing indian today diagnosed province regarded feet triumph true seal towards lay services due 106 asked royal,27,SoftwareEngineer,2 - ResearchAndEngineering
{F3M5-Q0TG07MY-8354CQRF},2010-02-19 14:57:53,LBH0942,PC-3640,KYSYWCJH.pdf,25-50-44-46-2D far empress extreme kia everything reforms interview been right captured progressed executed double creation 16000 worried readiness that away complicated adopted if know great public talented noise organized third catastrophic began refuge unsuccessful kingdom tage 18 orders gas satellite only rings found turn heavier president some ground highest generally evade smoking short boy effort 17 47,22,SoftwareEngineer,2 - ResearchAndEngineering
{F4A6-G4NF93PR-3486JOXC},2010-02-26 14:47:14,LBH0942,PC-3640,OW6KKBKN.pdf,25-50-44-46-2D beach 12 completely herman guam save 1930s bout paid age and 2002 wards pet their 2000 mm twice being aldwych 1899 initially delayed diameter estimated did remainder decades relinquishing respectively small mesolithic damage,24,SoftwareEngineer,2 - ResearchAndEngineering
{Z8S0-T4LQ09PP-6910XWPJ},2010-03-05 15:50:15,LBH0942,PC-3640,683Z5143.pdf,25-50-44-46-2D language marriage sought reviewed due natural emptied 400 sharp later head wills day dairy slate alterations shaft little support outer first group populations require eating although damage sections reputed eventually were 35 spike eight material from might monday takings shortly able thameslink unusual red john newtown paths,17,SoftwareEngineer,2 - ResearchAndEngineering
{Y2T9-P1RM09FN-2791XHEM},2010-03-11 16:10:49,LBH0942,PC-3640,ZL5ZMK0L.pdf,25-50-44-46-2D gamble manchester hard implications 1946 offer history basic reduced 1940 any small seymour ocean piers system equipment sustained gather gulf then spending fitted join new shown upper returned 1948 citizens second capturing vying inferior salinator severus 337 small german collapsed debris builders five foundation rebuilt according range considerable maximum weather 1870s member arrived unbroken hit blast resistance which small spectrometer piece,26,SoftwareEngineer,2 - ResearchAndEngineering
